site_code,lat,long,shrub_ID
Mesquite,-114.0704894,36.76014298,1
Mesquite,-114.0704704,36.76014144,2
Mesquite,-114.0704277,36.76014464,3
Mesquite,-114.0704629,36.76010395,4
Mesquite,-114.0704023,36.76010945,5
Mesquite,-114.0704425,36.76010668,6
Mesquite,-114.0704728,36.76005566,7
Mesquite,-114.0704608,36.7600654,8
Mesquite,-114.0704635,36.76004478,9
Mesquite,-114.0704509,36.76003002,10
Mesquite,-114.070431,36.76007791,11
Mesquite,-114.0704157,36.76006695,12
Mesquite,-114.0703847,36.76007981,13
Mesquite,-114.0703652,36.76008953,14
Mesquite,-114.0704132,36.76004323,15
Mesquite,-114.0704126,36.76003118,16
Mesquite,-114.0704303,36.76001297,17
Mesquite,-114.0703775,36.76001684,18
Mesquite,-114.0704569,36.75999978,19
Mesquite,-114.0704027,36.75999939,20
Mesquite,-114.070423,36.75998041,21
Mesquite,-114.070363,36.76000172,22
Mesquite,-114.0703499,36.75998198,23
Mesquite,-114.0703557,36.75996187,24
Mesquite,-114.0703984,36.75995007,25
Mesquite,-114.0703887,36.75993194,26
Mesquite,-114.0703305,36.75996232,27
Mesquite,-114.0703651,36.76015805,28
Mesquite,-114.0704403,36.75994511,29
Mesquite,-114.0704105,36.75990913,30
Mesquite,-114.0703437,36.76005721,31
Mesquite,-114.0703253,36.76004128,32
Mesquite,-114.070343,36.75993566,33
Mesquite,-114.0703839,36.75991572,34
Mesquite,-114.0702638,36.75994807,35
Mesquite,-114.0703713,36.76013725,36
Mesquite,-114.0703255,36.76015588,37
Mesquite,-114.0703386,36.76013556,38
Mesquite,-114.0702962,36.75993492,39
Mesquite,-114.0703903,36.75984364,40
Mesquite,-114.0703843,36.75989042,41
Mesquite,-114.0703992,36.75987773,42
Mesquite,-114.0703534,36.75991695,43
Mesquite,-114.0703252,36.75993633,44
Mesquite,-114.0703138,36.75989856,45
Mesquite,-114.0703456,36.75990098,46
Mesquite,-114.0703605,36.75987782,47
Mesquite,-114.0703434,36.75987111,48
Mesquite,-114.0703565,36.75986186,49
Mesquite,-114.0703141,36.75987979,50
Mesquite,-114.0702985,36.75985598,51
Mesquite,-114.070342,36.75984299,52
Mesquite,-114.070274,36.75990347,53
Mesquite,-114.0702236,36.76003511,54
Mesquite,-114.0701449,36.76003634,55
Mesquite,-114.0701738,36.75995986,56
Mesquite,-114.0701213,36.75997892,57
Mesquite,-114.070133,36.7599449,58
Mesquite,-114.0701866,36.75992269,59
Mesquite,-114.0702413,36.75988274,60
Mesquite,-114.0701685,36.75989017,61
Mesquite,-114.0703354,36.75982775,62
Mesquite,-114.0703173,36.75983038,63
Mesquite,-114.0703015,36.7598308,64
Mesquite,-114.0702652,36.759825,65
Mesquite,-114.0702472,36.7598559,66
Mesquite,-114.0702209,36.75984816,67
Mesquite,-114.0700862,36.76002977,68
Mesquite,-114.0700911,36.76000617,69
Mesquite,-114.0700795,36.75997292,70
Mesquite,-114.0700989,36.7599572,71
Mesquite,-114.0701475,36.75993197,72
Mesquite,-114.0701276,36.75992859,73
Mesquite,-114.0701426,36.75989976,74
Mesquite,-114.0701869,36.75989896,75
Mesquite,-114.0701481,36.75985488,76
Mesquite,-114.0700814,36.75995933,77
Mesquite,-114.070206,36.75985699,78
Mesquite,-114.0701749,36.75985202,79
Mesquite,-114.0702887,36.76000287,80
Mesquite,-114.0701937,36.76001181,81
Mesquite,-114.0702092,36.75996677,82
Mesquite,-114.0700969,36.75994364,83
Mesquite,-114.0700812,36.75984378,84
Mesquite,-114.0700493,36.75997054,85
Mesquite,-114.0700385,36.76000721,86
Mesquite,-114.0701418,36.76002226,87
Mesquite,-114.0700659,36.7599948,88
Mesquite,-114.0700555,36.75995635,89
Mesquite,-114.0700654,36.75992594,90
Mesquite,-114.0700845,36.75991401,91
Mesquite,-114.0700824,36.75990488,92
Mesquite,-114.070115,36.75991125,93
Mesquite,-114.0700987,36.75989115,94
Mesquite,-114.0700301,36.75995138,95
Mesquite,-114.0700251,36.75993356,96
Mesquite,-114.0700184,36.75992866,97
Mesquite,-114.0700393,36.75991859,98
Mesquite,-114.0700499,36.759904,99
Mesquite,-114.0700704,36.75989063,100
Mesquite,-114.0700909,36.75987026,101
Mesquite,-114.070072,36.75986884,102
Mesquite,-114.0700298,36.75988517,103
Mesquite,-114.0700331,36.75984804,104
Mesquite,-114.0700445,36.75986321,105
Mesquite,-114.0700167,36.75990972,106
Mesquite,-114.0700001,36.75986442,107
Mesquite,-114.0698963,36.75987023,108
Mesquite,-114.069965,36.75986624,109
Mesquite,-114.0698264,36.75984851,110
Mesquite,-114.0699813,36.75984774,111
Mesquite,-114.0699529,36.7598535,112
Mesquite,-114.0697626,36.75984727,113
Mesquite,-114.0697235,36.75984954,114
Mesquite,-114.0702917,36.76014882,115
Mesquite,-114.0702703,36.76013256,116
Mesquite,-114.070325,36.76012549,117
Mesquite,-114.0703278,36.76010989,118
Mesquite,-114.0702903,36.76011453,119
Mesquite,-114.070234,36.76014748,120
Mesquite,-114.0701635,36.76015276,121
Mesquite,-114.0702558,36.76012695,122
Mesquite,-114.0702869,36.76009205,123
Mesquite,-114.0702154,36.76011002,124
Mesquite,-114.0702373,36.76005751,125
Mesquite,-114.0701793,36.76013679,126
Mesquite,-114.0701751,36.76008368,127
Mesquite,-114.0701776,36.76006605,128
Mesquite,-114.0701248,36.76010051,129
Mesquite,-114.0701073,36.76014686,130
Mesquite,-114.0701204,36.76013092,131
Mesquite,-114.0700935,36.76012367,132
Mesquite,-114.0700643,36.76011394,133
Mesquite,-114.070077,36.76010765,134
Mesquite,-114.0700894,36.7600953,135
Mesquite,-114.0701021,36.76007742,136
Mesquite,-114.0700777,36.76006254,137
Mesquite,-114.0700607,36.76015523,138
Mesquite,-114.0699994,36.76016249,139
Mesquite,-114.0700179,36.7601576,140
Mesquite,-114.0700258,36.76014719,141
Mesquite,-114.0700056,36.76014853,142
Mesquite,-114.070009,36.76013455,143
Mesquite,-114.0700316,36.76012251,144
Mesquite,-114.0700138,36.76012222,145
Mesquite,-114.0700395,36.76011016,146
Mesquite,-114.0699981,36.76011125,147
Mesquite,-114.0700213,36.76010028,148
Mesquite,-114.0700179,36.76008575,149
Mesquite,-114.0699878,36.76009864,150
Mesquite,-114.0699558,36.7601662,151
Mesquite,-114.0699738,36.76016899,152
Mesquite,-114.069964,36.76015747,153
Mesquite,-114.0699718,36.76015092,154
Mesquite,-114.0699793,36.76014601,155
Mesquite,-114.0699483,36.76014842,156
Mesquite,-114.0699888,36.76009096,157
Mesquite,-114.0699741,36.76008082,158
Mesquite,-114.0700316,36.7600693,159
Mesquite,-114.0698899,36.76010083,160
Mesquite,-114.0699091,36.7601107,161
Mesquite,-114.0699121,36.76009507,162
Mesquite,-114.069984,36.76007286,163
Mesquite,-114.0700445,36.76003925,164
Mesquite,-114.0699953,36.76005724,165
Mesquite,-114.0699529,36.76008027,166
Mesquite,-114.0699374,36.76007095,167
Mesquite,-114.0699587,36.76004983,168
Mesquite,-114.069985,36.76004353,169
Mesquite,-114.0700004,36.76004051,170
Mesquite,-114.0699926,36.76002992,171
Mesquite,-114.0698724,36.76008548,172
Mesquite,-114.0698878,36.76006272,173
Mesquite,-114.0699303,36.76005456,174
Mesquite,-114.0698735,36.76004524,175
