region,site,site_code,lat,long,shrub_ID
Mojave,1,Mojave_1,35.2564719187402,-116.048275976346,1
Mojave,1,Mojave_1,35.2564496108828,-116.048344604111,2
Mojave,1,Mojave_1,35.2562262426863,-116.048409002697,3
Mojave,1,Mojave_1,35.2561701712998,-116.048424908421,4
Mojave,1,Mojave_1,35.2558231379574,-116.048462722246,5
Mojave,1,Mojave_1,35.2557790450178,-116.048473147797,6
Mojave,1,Mojave_1,35.2556305838568,-116.048481428623,7
Mojave,1,Mojave_1,35.2552852795468,-116.048515028614,8
Mojave,1,Mojave_1,35.255191138446,-116.048513832908,9
Mojave,1,Mojave_1,35.2547525613624,-116.048521925388,10
Mojave,1,Mojave_1,35.2547381625493,-116.048317119779,11
Mojave,1,Mojave_1,35.254719702901,-116.047884923708,12
Mojave,1,Mojave_1,35.2547052586943,-116.047726776208,13
Mojave,1,Mojave_1,35.2546957652006,-116.047226593053,14
Mojave,1,Mojave_1,35.2546950681282,-116.047154056393,15
Mojave,1,Mojave_1,35.2546740439227,-116.046653386174,16
Mojave,1,Mojave_1,35.2546675243143,-116.046384197329,17
Mojave,1,Mojave_1,35.2547122876526,-116.045942949406,18
Mojave,1,Mojave_1,35.2547065463406,-116.045981681215,19
Mojave,1,Mojave_1,35.2546830303051,-116.046027084693,20
Mojave,1,Mojave_1,35.2546948505069,-116.046081145245,21
Mojave,1,Mojave_1,35.2546711504384,-116.046097217821,22
Mojave,1,Mojave_1,35.2546740350404,-116.046170141849,23
Mojave,1,Mojave_1,35.2546688814344,-116.046248838065,24
Mojave,1,Mojave_1,35.2564266045736,-116.045882454837,25
Mojave,1,Mojave_1,35.25643548677,-116.045936209528,26
Mojave,1,Mojave_1,35.2564138630156,-116.045845080038,27
Mojave,1,Mojave_1,35.2563771992269,-116.045837934177,28
Mojave,1,Mojave_1,35.2562528372613,-116.045813189614,29
Mojave,1,Mojave_1,35.2561590425639,-116.045833620289,30
Mojave,1,Mojave_1,35.256046519348,-116.045835728037,31
Mojave,1,Mojave_1,35.2558337636016,-116.045881361126,32
Mojave,1,Mojave_1,35.2556589191634,-116.045877456685,33
