site_code,lat,long,shrub_ID
Antelope_valley,34.87724999,-118.6036566,1
Antelope_valley,34.87723219,-118.6035029,2
Antelope_valley,34.87717675,-118.6036499,3
Antelope_valley,34.87711773,-118.6036383,4
Antelope_valley,34.87697879,-118.6036127,5
Antelope_valley,34.87728813,-118.6032773,6
Antelope_valley,34.87721953,-118.6027687,7
Antelope_valley,34.87707922,-118.6034099,8
Antelope_valley,34.87723408,-118.6032809,9
Antelope_valley,34.87719636,-118.6032679,10
Antelope_valley,34.87716954,-118.603165,11
Antelope_valley,34.8771289,-118.6031151,12
Antelope_valley,34.87726722,-118.6025755,13
Antelope_valley,34.87724033,-118.6025901,14
Antelope_valley,34.87720382,-118.6025516,15
Antelope_valley,34.87711099,-118.6027697,16
Antelope_valley,34.87709628,-118.6029815,17
Antelope_valley,34.87706631,-118.6029029,18
Antelope_valley,34.87718637,-118.6024814,19
Antelope_valley,34.87720006,-118.6037694,20
Antelope_valley,34.87704681,-118.603801,21
Antelope_valley,34.8769295,-118.6030658,22
Antelope_valley,34.87683591,-118.6031309,23
Antelope_valley,34.87683595,-118.6028252,24
Antelope_valley,34.8767973,-118.6029026,25
Antelope_valley,34.87734127,-118.6029627,26
Antelope_valley,34.87720005,-118.6023912,27
Antelope_valley,34.87697597,-118.6027168,28
Antelope_valley,34.87721529,-118.6021912,29
Antelope_valley,34.87731536,-118.6022988,30
Antelope_valley,34.87704004,-118.6025468,31
Antelope_valley,34.87713427,-118.6023366,32
Antelope_valley,34.87704555,-118.6024005,33
Antelope_valley,34.87725581,-118.6022901,34
Antelope_valley,34.8769927,-118.6023067,35
Antelope_valley,34.87698153,-118.6021936,36
Antelope_valley,34.87691721,-118.602616,37
Antelope_valley,34.87694049,-118.6024563,38
Antelope_valley,34.87707705,-118.6026657,39
Antelope_valley,34.87714675,-118.6021955,40
Antelope_valley,34.87735796,-118.6019971,41
Antelope_valley,34.87686404,-118.6023646,42
Antelope_valley,34.87685829,-118.6022962,43
Antelope_valley,34.87686259,-118.6026312,44
Antelope_valley,34.87676467,-118.6023911,45
Antelope_valley,34.87677473,-118.6025863,46
Antelope_valley,34.87673136,-118.6025762,47
Antelope_valley,34.87731149,-118.6019609,48
Antelope_valley,34.87731267,-118.6020151,49
Antelope_valley,34.87727179,-118.6019494,50
Antelope_valley,34.87725647,-118.6020244,51
Antelope_valley,34.87720309,-118.6019377,52
Antelope_valley,34.87722287,-118.6020111,53
Antelope_valley,34.87714219,-118.6020032,54
Antelope_valley,34.87711194,-118.6020708,55
Antelope_valley,34.87706532,-118.6020431,56
Antelope_valley,34.87714439,-118.6018579,57
Antelope_valley,34.87710533,-118.6019098,58
Antelope_valley,34.87696418,-118.602066,59
Antelope_valley,34.87708973,-118.6018296,60
Antelope_valley,34.87705478,-118.6017977,61
Antelope_valley,34.87701835,-118.6018038,62
Antelope_valley,34.8769977,-118.6019394,63
Antelope_valley,34.87704753,-118.6020873,64
Antelope_valley,34.87691626,-118.6020518,65
Antelope_valley,34.87689829,-118.6021542,66
Antelope_valley,34.87701007,-118.6017702,67
Antelope_valley,34.87690328,-118.6018641,68
Antelope_valley,34.87708016,-118.6019305,69
Antelope_valley,34.87684479,-118.6021833,70
Antelope_valley,34.87683362,-118.6021161,71
Antelope_valley,34.87677624,-118.6020781,72
Antelope_valley,34.87679786,-118.6022016,73
Antelope_valley,34.87672094,-118.6022342,74
Antelope_valley,34.87666901,-118.6022747,75
Antelope_valley,34.87663432,-118.602267,76
Antelope_valley,34.87675311,-118.6019708,77
Antelope_valley,34.87686993,-118.6020033,78
Antelope_valley,34.87676356,-118.601928,79
Antelope_valley,34.87671646,-118.6019782,80
Antelope_valley,34.87669624,-118.602042,81
Antelope_valley,34.87665179,-118.6019903,82
Antelope_valley,34.87659355,-118.6020106,83
Antelope_valley,34.87660264,-118.6020665,84
Antelope_valley,34.87660031,-118.602106,85
Antelope_valley,34.87685088,-118.6017443,86
Antelope_valley,34.87692155,-118.60172,87
Antelope_valley,34.87680097,-118.6016562,88
Antelope_valley,34.87683511,-118.6018417,89
Antelope_valley,34.87677401,-118.6017924,90
Antelope_valley,34.87673583,-118.6017509,91
Antelope_valley,34.87673811,-118.6018022,92
Antelope_valley,34.87677179,-118.6016607,93
Antelope_valley,34.87671927,-118.6016701,94
Antelope_valley,34.87670962,-118.6018587,95
Antelope_valley,34.87667578,-118.6018879,96
Antelope_valley,34.87664702,-118.6018429,97
Antelope_valley,34.87659468,-118.6018859,98
Antelope_valley,34.87654379,-118.6018858,99
Antelope_valley,34.87661061,-118.6017032,100
Antelope_valley,34.87665361,-118.6016252,101
Antelope_valley,34.8766466,-118.6015603,102
Antelope_valley,34.87654438,-118.6018121,103
Antelope_valley,34.8765649,-118.6017182,104
Antelope_valley,34.87659979,-118.6016071,105
Antelope_valley,34.87659546,-118.6015176,106
Antelope_valley,34.87656589,-118.601521,107
Antelope_valley,34.87656662,-118.6014877,108
Antelope_valley,34.87657344,-118.6015588,109
Antelope_valley,34.87650276,-118.6016214,110
Antelope_valley,34.8765103,-118.6014716,111
Antelope_valley,34.87649052,-118.60149,112
Antelope_valley,34.87646312,-118.6015602,113
Antelope_valley,34.87647604,-118.601439,114
Antelope_valley,34.87644708,-118.6014842,115
Antelope_valley,34.87643566,-118.601436,116
Antelope_valley,34.87739585,-118.601738,117
Antelope_valley,34.87728272,-118.6018523,118
Antelope_valley,34.87735682,-118.6017432,119
Antelope_valley,34.87733642,-118.6017111,120
Antelope_valley,34.87739254,-118.6016062,121
Antelope_valley,34.87731494,-118.6016663,122
Antelope_valley,34.87723967,-118.6015462,123
Antelope_valley,34.87721893,-118.601707,124
Antelope_valley,34.87732163,-118.6015173,125
Antelope_valley,34.8771703,-118.6017138,126
Antelope_valley,34.87702431,-118.6016688,127
Antelope_valley,34.87697833,-118.6016855,128
Antelope_valley,34.87737023,-118.6014161,129
Antelope_valley,34.87739427,-118.6012369,130
Antelope_valley,34.87737961,-118.601294,131
Antelope_valley,34.87736463,-118.6013391,132
Antelope_valley,34.87732035,-118.6012937,133
Antelope_valley,34.87731137,-118.601358,134
Antelope_valley,34.87717118,-118.6015327,135
Antelope_valley,34.87705444,-118.6015699,136
Antelope_valley,34.87724812,-118.6014188,137
Antelope_valley,34.87689975,-118.6016453,138
Antelope_valley,34.87704798,-118.601504,139
Antelope_valley,34.87710802,-118.6017497,140
Antelope_valley,34.87701565,-118.6015333,141
Antelope_valley,34.87696292,-118.6014725,142
Antelope_valley,34.87720334,-118.6012703,143
Antelope_valley,34.87715643,-118.6014036,144
Antelope_valley,34.87713355,-118.6014417,145
Antelope_valley,34.87715534,-118.6011214,146
Antelope_valley,34.87709381,-118.6013909,147
Antelope_valley,34.87709652,-118.601229,148
Antelope_valley,34.87730662,-118.6011757,149
Antelope_valley,34.87696607,-118.6014114,150
Antelope_valley,34.87705483,-118.601298,151
Antelope_valley,34.87707227,-118.6011522,152
Antelope_valley,34.8769459,-118.6013553,153
Antelope_valley,34.87722514,-118.601648,154
Antelope_valley,34.87703065,-118.6012941,155
Antelope_valley,34.87692303,-118.6014968,156
Antelope_valley,34.87696626,-118.6012457,157
Antelope_valley,34.87682553,-118.6015919,158
Antelope_valley,34.87686217,-118.6014802,159
Antelope_valley,34.87681624,-118.6014598,160
Antelope_valley,34.87678933,-118.6014059,161
Antelope_valley,34.87674379,-118.6014337,162
Antelope_valley,34.87687848,-118.6013747,163
Antelope_valley,34.87686676,-118.6013241,164
Antelope_valley,34.87685226,-118.6012533,165
Antelope_valley,34.87683993,-118.6012816,166
Antelope_valley,34.87675024,-118.6012926,167
Antelope_valley,34.87680074,-118.6003201,168
Antelope_valley,34.87698955,-118.6011374,169
Antelope_valley,34.87704204,-118.6010586,170
Antelope_valley,34.87691418,-118.6011271,171
Antelope_valley,34.87690599,-118.600928,172
Antelope_valley,34.87692226,-118.6010612,173
Antelope_valley,34.8769233,-118.6009905,174
Antelope_valley,34.87677603,-118.6010949,175
Antelope_valley,34.87698392,-118.6008012,176
Antelope_valley,34.87684833,-118.6009302,177
Antelope_valley,34.87681946,-118.6009111,178
Antelope_valley,34.8767365,-118.6009982,179
Antelope_valley,34.87674551,-118.6010793,180
Antelope_valley,34.87674932,-118.6008622,181
Antelope_valley,34.87671865,-118.6011362,182
Antelope_valley,34.87663772,-118.6010878,183
Antelope_valley,34.87671036,-118.6015293,184
Antelope_valley,34.87666158,-118.6014633,185
Antelope_valley,34.87668498,-118.6013789,186
Antelope_valley,34.87664527,-118.6014591,187
Antelope_valley,34.87660696,-118.6014583,188
Antelope_valley,34.87665021,-118.6014074,189
Antelope_valley,34.87663371,-118.6013007,190
Antelope_valley,34.8766264,-118.6011425,191
Antelope_valley,34.87658196,-118.6011687,192
Antelope_valley,34.87659517,-118.6013095,193
Antelope_valley,34.8765545,-118.6013121,194
Antelope_valley,34.87653971,-118.6013866,195
Antelope_valley,34.87653039,-118.6013511,196
Antelope_valley,34.87649385,-118.6013617,197
Antelope_valley,34.87645319,-118.6013661,198
Antelope_valley,34.87647468,-118.6012446,199
Antelope_valley,34.87657823,-118.6010831,200
Antelope_valley,34.87668502,-118.6010809,201
Antelope_valley,34.87658457,-118.6009946,202
Antelope_valley,34.8765138,-118.6010345,203
Antelope_valley,34.87649656,-118.601125,204
Antelope_valley,34.87647091,-118.6011556,205
Antelope_valley,34.8764788,-118.6010758,206
Antelope_valley,34.8764465,-118.6011687,207
Antelope_valley,34.87640452,-118.6013364,208
Antelope_valley,34.87641724,-118.6011224,209
Antelope_valley,34.87640868,-118.6011599,210
Antelope_valley,34.87641017,-118.6012366,211
Antelope_valley,34.87638369,-118.6012889,212
Antelope_valley,34.87638118,-118.6010945,213
Antelope_valley,34.87638429,-118.6011975,214
Antelope_valley,34.87638118,-118.6010945,215
Antelope_valley,34.87634732,-118.6011033,216
Antelope_valley,34.87632835,-118.6010815,217
Antelope_valley,34.87734726,-118.6005742,218
Antelope_valley,34.87730033,-118.600579,219
Antelope_valley,34.87727394,-118.6011831,220
Antelope_valley,34.87708657,-118.6008547,221
Antelope_valley,34.87722912,-118.6010186,222
Antelope_valley,34.87717934,-118.6010543,223
Antelope_valley,34.87715596,-118.6006179,224
Antelope_valley,34.8770063,-118.6009115,225
Antelope_valley,34.87705932,-118.6010229,226
Antelope_valley,34.87714227,-118.6008169,227
Antelope_valley,34.87708457,-118.6007458,228
Antelope_valley,34.87705567,-118.6008473,229
Antelope_valley,34.87742345,-118.600785,230
Antelope_valley,34.87738951,-118.6007693,231
Antelope_valley,34.87740387,-118.6009646,232
Antelope_valley,34.87729534,-118.6006735,233
Antelope_valley,34.87731342,-118.6008693,234
Antelope_valley,34.8768504,-118.6006436,235
Antelope_valley,34.87685496,-118.600381,236
Antelope_valley,34.87688971,-118.6005403,237
Antelope_valley,34.87688012,-118.6008064,238
Antelope_valley,34.87681549,-118.6007507,239
Antelope_valley,34.87685292,-118.6004281,240
Antelope_valley,34.87685393,-118.6004764,241
Antelope_valley,34.8768161,-118.6004156,242
Antelope_valley,34.87679286,-118.6006593,243
Antelope_valley,34.87678964,-118.6003929,244
Antelope_valley,34.87672866,-118.6006823,245
Antelope_valley,34.87678746,-118.6005427,246
Antelope_valley,34.87675987,-118.6005235,247
Antelope_valley,34.87672421,-118.6003842,248
Antelope_valley,34.87669683,-118.6008249,249
Antelope_valley,34.87672927,-118.6005784,250
Antelope_valley,34.87670869,-118.6005755,251
Antelope_valley,34.87668729,-118.6005958,252
Antelope_valley,34.87667138,-118.6006231,253
Antelope_valley,34.87674131,-118.6002923,254
Antelope_valley,34.87668152,-118.60042,255
Antelope_valley,34.87663125,-118.6005321,256
Antelope_valley,34.87660861,-118.6004941,257
Antelope_valley,34.87662741,-118.6004261,258
Antelope_valley,34.87665475,-118.6007945,259
Antelope_valley,34.87662126,-118.6008179,260
Antelope_valley,34.87655047,-118.600894,261
Antelope_valley,34.87636929,-118.6011507,262
Antelope_valley,34.87661544,-118.6007037,263
Antelope_valley,34.87653117,-118.6009568,264
Antelope_valley,34.87655001,-118.6007583,265
Antelope_valley,34.87654086,-118.6007781,266
Antelope_valley,34.87636748,-118.6009904,267
Antelope_valley,34.87648999,-118.6009288,268
Antelope_valley,34.87663288,-118.6005743,269
Antelope_valley,34.87651329,-118.6004449,270
Antelope_valley,34.87654449,-118.600475,271
Antelope_valley,34.8765577,-118.6005735,272
Antelope_valley,34.87654147,-118.6002421,273
Antelope_valley,34.87671748,-118.6002945,274
Antelope_valley,34.87662741,-118.6004261,275
Antelope_valley,34.87645159,-118.600861,276
Antelope_valley,34.87645258,-118.6010534,277
Antelope_valley,34.87640728,-118.601046,278
Antelope_valley,34.87648871,-118.6009732,279
Antelope_valley,34.87654166,-118.60062,280
Antelope_valley,34.87648112,-118.6006331,281
