region,site,site_code,lat,long,shrub_ID
San Joaquin,3,Tejon_ERG,34.87735696,-118.601996,97
San Joaquin,3,Tejon_ERG,34.87705559,-118.6023977,98
San Joaquin,3,Tejon_ERG,34.87699906,-118.6023016,99
San Joaquin,3,Tejon_ERG,34.87675112,-118.6046072,100
San Joaquin,3,Tejon_ERG,34.87671707,-118.6046674,101
San Joaquin,3,Tejon_ERG,34.87671463,-118.604758,102
San Joaquin,3,Tejon_ERG,34.87660298,-118.604741,103
San Joaquin,3,Tejon_ERG,34.87681331,-118.6042469,104
San Joaquin,3,Tejon_ERG,34.87675058,-118.6043662,105
San Joaquin,3,Tejon_ERG,34.87672538,-118.6044437,106
San Joaquin,3,Tejon_ERG,34.87653352,-118.6046684,107
San Joaquin,3,Tejon_ERG,34.87648922,-118.6047062,108
San Joaquin,3,Tejon_ERG,34.87648145,-118.6046211,109
San Joaquin,3,Tejon_ERG,34.87633506,-118.6045325,110
San Joaquin,3,Tejon_ERG,34.87644593,-118.6044426,111
San Joaquin,3,Tejon_ERG,34.87653903,-118.6044892,112
San Joaquin,3,Tejon_ERG,34.87678447,-118.6040041,113
San Joaquin,3,Tejon_ERG,34.87666519,-118.6039967,114
San Joaquin,3,Tejon_ERG,34.87668798,-118.6041276,115
San Joaquin,3,Tejon_ERG,34.87653577,-118.6042508,116
San Joaquin,3,Tejon_ERG,34.87645698,-118.6043424,117
San Joaquin,3,Tejon_ERG,34.87641238,-118.6042767,118
San Joaquin,3,Tejon_ERG,34.87639548,-118.6042231,119
San Joaquin,3,Tejon_ERG,34.87614849,-118.6043522,120
San Joaquin,3,Tejon_ERG,34.87610335,-118.6045596,121
San Joaquin,3,Tejon_ERG,34.87619649,-118.6046531,122
San Joaquin,3,Tejon_ERG,34.87609433,-118.6046958,123
San Joaquin,3,Tejon_ERG,34.87600959,-118.6046999,124
San Joaquin,3,Tejon_ERG,34.87600056,-118.6045334,125
San Joaquin,3,Tejon_ERG,34.87612136,-118.604166,126
