site_code,lat,long,shrub_ID
Panoche_silvercreek,36.58577588,-120.6880726,4882
Panoche_silvercreek,36.58576687,-120.6880253,4883
Panoche_silvercreek,36.58573656,-120.6879963,4884
Panoche_silvercreek,36.58574903,-120.6881046,4885
Panoche_silvercreek,36.58573151,-120.6880582,4886
Panoche_silvercreek,36.58571217,-120.6881029,4887
Panoche_silvercreek,36.58571136,-120.6881403,4888
Panoche_silvercreek,36.5860481,-120.6879017,4889
Panoche_silvercreek,36.58601097,-120.6878726,4890
Panoche_silvercreek,36.58598052,-120.6879146,4891
Panoche_silvercreek,36.5859752,-120.6879624,4892
Panoche_silvercreek,36.58602237,-120.6879911,4893
Panoche_silvercreek,36.58595249,-120.6878415,4894
Panoche_silvercreek,36.58595351,-120.6879314,4895
Panoche_silvercreek,36.58594171,-120.6879542,4896
Panoche_silvercreek,36.58592996,-120.6879171,4897
Panoche_silvercreek,36.58588977,-120.6878843,4898
Panoche_silvercreek,36.58589485,-120.6879333,4899
Panoche_silvercreek,36.5861959,-120.6877985,4900
Panoche_silvercreek,36.58603603,-120.6878207,4901
Panoche_silvercreek,36.58602138,-120.687829,4902
Panoche_silvercreek,36.58599048,-120.6878498,4903
Panoche_silvercreek,36.58611216,-120.6877887,4904
Panoche_silvercreek,36.58613406,-120.6877675,4905
Panoche_silvercreek,36.58607311,-120.6877145,4906
Panoche_silvercreek,36.58606098,-120.6877485,4907
Panoche_silvercreek,36.58603878,-120.687776,4908
Panoche_silvercreek,36.58603672,-120.6876817,4909
Panoche_silvercreek,36.58599869,-120.6877745,4910
Panoche_silvercreek,36.58602102,-120.6877159,4911
Panoche_silvercreek,36.58599846,-120.6876892,4912
Panoche_silvercreek,36.58625915,-120.6877684,4913
Panoche_silvercreek,36.5862896,-120.6876305,4914
Panoche_silvercreek,36.58623127,-120.6876274,4915
Panoche_silvercreek,36.58619827,-120.6876268,4916
Panoche_silvercreek,36.58617706,-120.687636,4917
Panoche_silvercreek,36.58614372,-120.6877023,4918
Panoche_silvercreek,36.58608627,-120.6876016,4919
Panoche_silvercreek,36.58615197,-120.6875269,4920
Panoche_silvercreek,36.58604801,-120.6876094,4921
Panoche_silvercreek,36.58604473,-120.6875556,4922
Panoche_silvercreek,36.58601291,-120.6875918,4923
Panoche_silvercreek,36.58671862,-120.6873035,4924
Panoche_silvercreek,36.58682684,-120.6870995,4925
Panoche_silvercreek,36.58675135,-120.687102,4926
Panoche_silvercreek,36.58672553,-120.6870141,4927
Panoche_silvercreek,36.58670649,-120.6871586,4928
Panoche_silvercreek,36.58664986,-120.6870583,4929
Panoche_silvercreek,36.58655805,-120.6874004,4930
Panoche_silvercreek,36.58645228,-120.6874063,4931
Panoche_silvercreek,36.5866275,-120.6872637,4932
Panoche_silvercreek,36.58682049,-120.6866477,4933
Panoche_silvercreek,36.58675814,-120.6868816,4934
Panoche_silvercreek,36.58682823,-120.6864192,4935
Panoche_silvercreek,36.58680798,-120.6865252,4936
Panoche_silvercreek,36.58683738,-120.6863091,4937
Panoche_silvercreek,36.58677306,-120.6867195,4938
Panoche_silvercreek,36.58671779,-120.6866895,4939
Panoche_silvercreek,36.58669403,-120.6867822,4940
Panoche_silvercreek,36.58678529,-120.6862376,4941
Panoche_silvercreek,36.586758,-120.6863088,4942
Panoche_silvercreek,36.58672553,-120.6863124,4943
Panoche_silvercreek,36.58678537,-120.6860566,4944
Panoche_silvercreek,36.58672029,-120.6864848,4945
Panoche_silvercreek,36.58667402,-120.6863013,4946
Panoche_silvercreek,36.58672029,-120.6864848,4947
Panoche_silvercreek,36.58665625,-120.6865704,4948
Panoche_silvercreek,36.58664889,-120.6866248,4949
Panoche_silvercreek,36.58663992,-120.6867575,4950
Panoche_silvercreek,36.58661741,-120.6868911,4951
Panoche_silvercreek,36.5866007,-120.6870651,4952
Panoche_silvercreek,36.58661747,-120.6871928,4953
Panoche_silvercreek,36.58653791,-120.687105,4954
Panoche_silvercreek,36.58655514,-120.6869487,4955
Panoche_silvercreek,36.58652959,-120.6868046,4956
Panoche_silvercreek,36.58674962,-120.6859252,4957
Panoche_silvercreek,36.58671759,-120.6860688,4958
Panoche_silvercreek,36.58674138,-120.6861182,4959
Panoche_silvercreek,36.58670416,-120.6861791,4960
Panoche_silvercreek,36.58672029,-120.6864848,4961
Panoche_silvercreek,36.58665912,-120.6859936,4962
Panoche_silvercreek,36.58661383,-120.6860124,4963
Panoche_silvercreek,36.58660912,-120.6861094,4964
Panoche_silvercreek,36.58662146,-120.6862744,4965
Panoche_silvercreek,36.58658174,-120.6864442,4966
Panoche_silvercreek,36.58654943,-120.6861135,4967
Panoche_silvercreek,36.58656082,-120.6860235,4968
Panoche_silvercreek,36.58655714,-120.6865857,4969
Panoche_silvercreek,36.58652276,-120.686943,4970
Panoche_silvercreek,36.58652879,-120.6866708,4971
Panoche_silvercreek,36.58652444,-120.68651,4972
Panoche_silvercreek,36.58648018,-120.6865397,4973
Panoche_silvercreek,36.58647189,-120.6866119,4974
Panoche_silvercreek,36.58645789,-120.686698,4975
Panoche_silvercreek,36.58643989,-120.6866483,4976
Panoche_silvercreek,36.58652907,-120.6862621,4977
Panoche_silvercreek,36.58648273,-120.6863124,4978
Panoche_silvercreek,36.58649267,-120.6860449,4979
Panoche_silvercreek,36.5865243,-120.6872463,4980
Panoche_silvercreek,36.58648309,-120.6871059,4981
Panoche_silvercreek,36.58649504,-120.6870125,4982
Panoche_silvercreek,36.586477,-120.6869419,4983
Panoche_silvercreek,36.58646425,-120.6868708,4984
Panoche_silvercreek,36.58643164,-120.6870704,4985
Panoche_silvercreek,36.58648184,-120.6872785,4986
Panoche_silvercreek,36.58640641,-120.6872176,4987
Panoche_silvercreek,36.58637847,-120.687128,4988
Panoche_silvercreek,36.58640273,-120.6870576,4989
Panoche_silvercreek,36.58643029,-120.6869675,4990
Panoche_silvercreek,36.58635419,-120.6871051,4991
Panoche_silvercreek,36.58633514,-120.6870533,4992
Panoche_silvercreek,36.58632905,-120.6869893,4993
Panoche_silvercreek,36.58629206,-120.6870743,4994
Panoche_silvercreek,36.58639673,-120.686405,4995
Panoche_silvercreek,36.58637511,-120.6864801,4996
Panoche_silvercreek,36.58633811,-120.6865596,4997
Panoche_silvercreek,36.5863581,-120.6862688,4998
Panoche_silvercreek,36.58631551,-120.6864728,4999
Panoche_silvercreek,36.58627947,-120.686508,5000
Panoche_silvercreek,36.5862777,-120.6863894,5001
Panoche_silvercreek,36.58645761,-120.6861255,5002
Panoche_silvercreek,36.58705039,-120.6856444,5003
Panoche_silvercreek,36.58705987,-120.6854472,5004
Panoche_silvercreek,36.58702274,-120.6854765,5005
Panoche_silvercreek,36.5869908,-120.6854221,5006
Panoche_silvercreek,36.58692597,-120.6858773,5007
Panoche_silvercreek,36.58689873,-120.685921,5008
Panoche_silvercreek,36.58689266,-120.6857804,5009
Panoche_silvercreek,36.58686991,-120.6858253,5010
Panoche_silvercreek,36.58689223,-120.6856133,5011
Panoche_silvercreek,36.58678632,-120.6856671,5012
Panoche_silvercreek,36.58671757,-120.685795,5013
Panoche_silvercreek,36.58664262,-120.6858163,5014
Panoche_silvercreek,36.58659154,-120.6859076,5015
Panoche_silvercreek,36.58675222,-120.68556,5016
Panoche_silvercreek,36.58675729,-120.685505,5017
Panoche_silvercreek,36.58675231,-120.6854352,5018
Panoche_silvercreek,36.58674085,-120.6853832,5019
Panoche_silvercreek,36.58670453,-120.6853905,5020
Panoche_silvercreek,36.58662122,-120.6856085,5021
Panoche_silvercreek,36.58659196,-120.6856611,5022
Panoche_silvercreek,36.58657607,-120.6855734,5023
Panoche_silvercreek,36.58653581,-120.6857303,5024
Panoche_silvercreek,36.58651517,-120.6857662,5025
Panoche_silvercreek,36.58639703,-120.6859051,5026
Panoche_silvercreek,36.58641859,-120.6858486,5027
Panoche_silvercreek,36.58648853,-120.6855829,5028
Panoche_silvercreek,36.58660938,-120.6853506,5029
Panoche_silvercreek,36.58656214,-120.6853541,5030
Panoche_silvercreek,36.58652969,-120.6853864,5031
Panoche_silvercreek,36.5863911,-120.6856252,5032
Panoche_silvercreek,36.5863877,-120.6855678,5033
Panoche_silvercreek,36.58638427,-120.6854207,5034
Panoche_silvercreek,36.58643325,-120.6852023,5035
Panoche_silvercreek,36.58701922,-120.6849924,5036
Panoche_silvercreek,36.58694261,-120.6850372,5037
Panoche_silvercreek,36.58687223,-120.6850452,5038
Panoche_silvercreek,36.58755603,-120.684778,5039
Panoche_silvercreek,36.58752357,-120.6846663,5040
Panoche_silvercreek,36.58742518,-120.6848011,5041
Panoche_silvercreek,36.58739198,-120.6846404,5042
