site_code,lat,long,shrub_ID
Lokern,35.35431949,-119.5836184,1
Lokern,35.35465692,-119.584408,2
Lokern,35.35461286,-119.5843311,3
Lokern,35.35457702,-119.5845773,4
Lokern,35.35448047,-119.5846119,5
Lokern,35.3544076,-119.584756,6
Lokern,35.35434092,-119.5847725,7
Lokern,35.3542589,-119.5849033,8
Lokern,35.35469569,-119.5836859,9
Lokern,35.35465886,-119.5833026,10
Lokern,35.35429942,-119.5828255,11
Lokern,35.3546027,-119.5834103,12
Lokern,35.35462593,-119.5829112,13
Lokern,35.35440018,-119.5833784,14
Lokern,35.35451086,-119.5837447,15
Lokern,35.35463315,-119.58376,16
Lokern,35.35462047,-119.5842168,17
Lokern,35.35451571,-119.5841684,18
Lokern,35.35447226,-119.5839993,19
Lokern,35.35440952,-119.5846858,20
Lokern,35.35435001,-119.5846636,21
Lokern,35.35435943,-119.5844834,22
Lokern,35.35436756,-119.5841192,23
Lokern,35.3543475,-119.5838722,24
Lokern,35.35432211,-119.5835325,25
Lokern,35.35433522,-119.5834262,26
Lokern,35.35431967,-119.5834663,27
Lokern,35.35432892,-119.5833354,28
Lokern,35.35432601,-119.5833554,29
Lokern,35.35434055,-119.5831976,30
Lokern,35.35432635,-119.5832245,31
Lokern,35.35430474,-119.5828638,32
Lokern,35.35430408,-119.5829175,33
Lokern,35.35431064,-119.5829398,34
Lokern,35.3543045,-119.5829905,35
Lokern,35.35430802,-119.5830117,36
Lokern,35.35425517,-119.5829196,37
Lokern,35.35386866,-119.5830675,38
Lokern,35.35387256,-119.583047,39
Lokern,35.35385637,-119.5830559,40
Lokern,35.35384652,-119.5830866,41
Lokern,35.35383981,-119.5830594,42
Lokern,35.3538231,-119.5830696,43
Lokern,35.35381543,-119.5830767,44
Lokern,35.35380331,-119.5830876,45
Lokern,35.35426644,-119.5832403,46
Lokern,35.35426745,-119.5832811,47
Lokern,35.35427064,-119.5833155,48
Lokern,35.35426794,-119.5834069,49
Lokern,35.3542461,-119.5829764,50
Lokern,35.3542854,-119.5847743,51
Lokern,35.3542709,-119.5848189,52
Lokern,35.35426508,-119.584732,53
Lokern,35.35425129,-119.5848444,54
Lokern,35.35422195,-119.5848186,55
Lokern,35.35415365,-119.5849143,56
Lokern,35.35426307,-119.5845553,57
Lokern,35.35423926,-119.584594,58
Lokern,35.35421575,-119.5846335,59
Lokern,35.35409782,-119.5846995,60
Lokern,35.35410218,-119.5848188,61
Lokern,35.35407209,-119.5848062,62
Lokern,35.354077,-119.584678,63
Lokern,35.35408057,-119.584908,64
Lokern,35.35405958,-119.5846044,65
Lokern,35.35405551,-119.5846544,66
Lokern,35.35403757,-119.5846824,67
Lokern,35.35429292,-119.5844939,68
Lokern,35.35427203,-119.584515,69
Lokern,35.35426084,-119.5845091,70
Lokern,35.35425779,-119.5844788,71
Lokern,35.35425049,-119.5844292,72
Lokern,35.35424402,-119.5845272,73
Lokern,35.35420612,-119.5845878,74
Lokern,35.35422093,-119.5844329,75
Lokern,35.3542099,-119.5844834,76
Lokern,35.35420561,-119.5845508,77
Lokern,35.3541839,-119.5844149,78
Lokern,35.35413149,-119.5844062,79
Lokern,35.35410649,-119.5844803,80
Lokern,35.35409695,-119.5845087,81
Lokern,35.35408554,-119.5844833,82
Lokern,35.35408593,-119.5844556,83
Lokern,35.35409718,-119.5844106,84
Lokern,35.35408313,-119.5844257,85
Lokern,35.35407257,-119.5844852,86
Lokern,35.35407132,-119.5844482,87
Lokern,35.3540968,-119.5843842,88
Lokern,35.3540853,-119.5843956,89
Lokern,35.35404709,-119.5844729,90
Lokern,35.35399548,-119.5845459,91
Lokern,35.3540328,-119.5844497,92
Lokern,35.35397974,-119.5844938,93
Lokern,35.35406789,-119.5843641,94
Lokern,35.35406107,-119.5843504,95
Lokern,35.35404772,-119.5843975,96
Lokern,35.35405022,-119.584363,97
Lokern,35.35402943,-119.5844044,98
Lokern,35.35399079,-119.584428,99
Lokern,35.35399171,-119.5844534,100
Lokern,35.35426734,-119.5842415,101
Lokern,35.35422581,-119.5842344,102
Lokern,35.35416753,-119.5841903,103
Lokern,35.35415943,-119.5842397,104
Lokern,35.35423237,-119.5840673,105
Lokern,35.35417067,-119.5840748,106
Lokern,35.35417659,-119.5841075,107
Lokern,35.35416508,-119.5840385,108
Lokern,35.35413491,-119.5840866,109
Lokern,35.35414417,-119.5841414,110
Lokern,35.35413423,-119.5841575,111
Lokern,35.35413952,-119.5841808,112
Lokern,35.35413117,-119.5842221,113
Lokern,35.35414295,-119.5841999,114
Lokern,35.3541237,-119.5841805,115
Lokern,35.35419548,-119.583995,116
Lokern,35.35411861,-119.5843028,117
Lokern,35.35412982,-119.5842733,118
Lokern,35.35410805,-119.5842662,119
Lokern,35.35411675,-119.584245,120
Lokern,35.35412018,-119.5841299,121
Lokern,35.35408419,-119.5842969,122
Lokern,35.35405292,-119.5843325,123
Lokern,35.35407143,-119.5842913,124
Lokern,35.35405143,-119.5843054,125
Lokern,35.3541152,-119.5840911,126
Lokern,35.35416188,-119.583986,127
Lokern,35.35416349,-119.5840154,128
Lokern,35.35412596,-119.5839988,129
Lokern,35.35410126,-119.5840207,130
Lokern,35.35409347,-119.5840405,131
Lokern,35.35410557,-119.584074,132
Lokern,35.35410247,-119.5841018,133
Lokern,35.35411053,-119.5841463,134
Lokern,35.35407891,-119.5842737,135
Lokern,35.35410154,-119.5842354,136
Lokern,35.35409223,-119.5842182,137
Lokern,35.35410712,-119.5841859,138
Lokern,35.35407552,-119.5842531,139
Lokern,35.35403438,-119.5843377,140
Lokern,35.35402627,-119.5843154,141
