region,site,site_code,lat,long,shrub_ID
Mojave,2,Barstow_2,35.0203376,-117.9805034,1
Mojave,2,Barstow_2,35.02023147,-117.9805238,2
Mojave,2,Barstow_2,35.02013829,-117.9805301,3
Mojave,2,Barstow_2,35.01997084,-117.9805438,4
Mojave,2,Barstow_2,35.01981916,-117.9805575,5
Mojave,2,Barstow_2,35.01978264,-117.9805575,6
Mojave,2,Barstow_2,35.01967796,-117.9805764,7
Mojave,2,Barstow_2,35.01959854,-117.9805852,8
Mojave,2,Barstow_2,35.0203472,-117.9802501,9
Mojave,2,Barstow_2,35.02036515,-117.9804457,10
Mojave,2,Barstow_2,35.02034655,-117.9804741,11
Mojave,2,Barstow_2,35.02035225,-117.9804018,12
Mojave,2,Barstow_2,35.02035398,-117.9803309,13
Mojave,2,Barstow_2,35.02031009,-117.9798031,14
Mojave,2,Barstow_2,35.02032486,-117.9799564,15
Mojave,2,Barstow_2,35.0203162,-117.979911,16
Mojave,2,Barstow_2,35.02032993,-117.9800908,17
Mojave,2,Barstow_2,35.02027503,-117.9796687,18
Mojave,2,Barstow_2,35.02029853,-117.9797622,19
Mojave,2,Barstow_2,35.02021138,-117.979648,20
Mojave,2,Barstow_2,35.02018778,-117.9796301,21
Mojave,2,Barstow_2,35.02009851,-117.9796669,22
Mojave,2,Barstow_2,35.01999734,-117.9796444,23
Mojave,2,Barstow_2,35.01993713,-117.9796502,24
Mojave,2,Barstow_2,35.01978842,-117.9796676,25
Mojave,2,Barstow_2,35.01967614,-117.9796849,26
Mojave,2,Barstow_2,35.01953105,-117.9797324,27
Mojave,2,Barstow_2,35.01966181,-117.9797154,28
Mojave,2,Barstow_2,35.01958048,-117.9797192,29
Mojave,2,Barstow_2,35.01951845,-117.9798316,30
Mojave,2,Barstow_2,35.01953662,-117.9801144,31
Mojave,2,Barstow_2,35.01954843,-117.9803066,32
Mojave,2,Barstow_2,35.01958514,-117.980488,33
Mojave,2,Barstow_2,35.0203201,-117.9803903,34
Mojave,2,Barstow_2,35.02029034,-117.9804683,35
Mojave,2,Barstow_2,35.0202867,-117.9804321,36
Mojave,2,Barstow_2,35.02027158,-117.9804824,37
Mojave,2,Barstow_2,35.02024976,-117.9804743,38
Mojave,2,Barstow_2,35.02027225,-117.9804312,39
Mojave,2,Barstow_2,35.02031226,-117.9802983,40
Mojave,2,Barstow_2,35.02029328,-117.9803248,41
Mojave,2,Barstow_2,35.0202733,-117.9803471,42
Mojave,2,Barstow_2,35.02031392,-117.9802636,43
Mojave,2,Barstow_2,35.02026554,-117.9804034,44
Mojave,2,Barstow_2,35.02023639,-117.9804393,45
Mojave,2,Barstow_2,35.02021101,-117.9804836,46
Mojave,2,Barstow_2,35.0202454,-117.9804152,47
Mojave,2,Barstow_2,35.02024905,-117.9803895,48
Mojave,2,Barstow_2,35.02032277,-117.9801717,49
Mojave,2,Barstow_2,35.02030411,-117.9802248,50
Mojave,2,Barstow_2,35.02027061,-117.9802773,51
Mojave,2,Barstow_2,35.02025978,-117.980307,52
Mojave,2,Barstow_2,35.02024367,-117.9803406,53
Mojave,2,Barstow_2,35.02023197,-117.980407,54
Mojave,2,Barstow_2,35.02020258,-117.9804032,55
Mojave,2,Barstow_2,35.02022192,-117.9803591,56
Mojave,2,Barstow_2,35.02019825,-117.980373,57
Mojave,2,Barstow_2,35.02022192,-117.9803591,58
Mojave,2,Barstow_2,35.02026892,-117.9802005,59
Mojave,2,Barstow_2,35.02026858,-117.9802289,60
Mojave,2,Barstow_2,35.02024314,-117.9802352,61
Mojave,2,Barstow_2,35.02022117,-117.9802859,62
Mojave,2,Barstow_2,35.02016961,-117.9805103,63
Mojave,2,Barstow_2,35.02019058,-117.9804703,64
Mojave,2,Barstow_2,35.02016135,-117.9804564,65
Mojave,2,Barstow_2,35.02017039,-117.9804307,66
Mojave,2,Barstow_2,35.02018941,-117.9803089,67
Mojave,2,Barstow_2,35.0201896,-117.9802812,68
Mojave,2,Barstow_2,35.02015006,-117.9804061,69
Mojave,2,Barstow_2,35.02026281,-117.9801548,70
Mojave,2,Barstow_2,35.02023413,-117.9801761,71
Mojave,2,Barstow_2,35.02018928,-117.9802321,72
Mojave,2,Barstow_2,35.02016635,-117.9802875,73
Mojave,2,Barstow_2,35.02016208,-117.9802689,74
Mojave,2,Barstow_2,35.02012806,-117.9803575,75
Mojave,2,Barstow_2,35.02010311,-117.9803631,76
Mojave,2,Barstow_2,35.0201042,-117.9803165,77
Mojave,2,Barstow_2,35.02032437,-117.9801312,78
Mojave,2,Barstow_2,35.02030243,-117.9801104,79
Mojave,2,Barstow_2,35.02027225,-117.980129,80
Mojave,2,Barstow_2,35.02030523,-117.9800299,81
Mojave,2,Barstow_2,35.02028003,-117.9799309,82
Mojave,2,Barstow_2,35.02026238,-117.98,83
Mojave,2,Barstow_2,35.02026733,-117.9800637,84
Mojave,2,Barstow_2,35.02023833,-117.9801114,85
Mojave,2,Barstow_2,35.02023473,-117.9800855,86
Mojave,2,Barstow_2,35.02020821,-117.9801302,87
Mojave,2,Barstow_2,35.02018331,-117.9801346,88
Mojave,2,Barstow_2,35.0201566,-117.9802125,89
Mojave,2,Barstow_2,35.02010155,-117.9802338,90
Mojave,2,Barstow_2,35.02019237,-117.9800798,91
Mojave,2,Barstow_2,35.02023554,-117.9800217,92
Mojave,2,Barstow_2,35.02021175,-117.9800336,93
Mojave,2,Barstow_2,35.02014844,-117.9801108,94
Mojave,2,Barstow_2,35.02008993,-117.9801725,95
Mojave,2,Barstow_2,35.02017425,-117.9800256,96
Mojave,2,Barstow_2,35.02011901,-117.9801064,97
Mojave,2,Barstow_2,35.02026459,-117.9797413,98
Mojave,2,Barstow_2,35.02024908,-117.9798338,99
Mojave,2,Barstow_2,35.02023251,-117.9799055,100
Mojave,2,Barstow_2,35.02022276,-117.979966,101
Mojave,2,Barstow_2,35.02021106,-117.9798468,102
Mojave,2,Barstow_2,35.02021113,-117.9797688,103
Mojave,2,Barstow_2,35.02021118,-117.9797141,104
Mojave,2,Barstow_2,35.02019172,-117.979877,105
Mojave,2,Barstow_2,35.02016632,-117.9799621,106
Mojave,2,Barstow_2,35.02017543,-117.9798438,107
Mojave,2,Barstow_2,35.02012983,-117.9799924,108
Mojave,2,Barstow_2,35.02009054,-117.9800203,109
Mojave,2,Barstow_2,35.02014322,-117.9798896,110
Mojave,2,Barstow_2,35.02018396,-117.9797217,111
Mojave,2,Barstow_2,35.02016501,-117.979783,112
Mojave,2,Barstow_2,35.02012226,-117.9798547,113
Mojave,2,Barstow_2,35.02011115,-117.9799457,114
Mojave,2,Barstow_2,35.02009944,-117.9799118,115
Mojave,2,Barstow_2,35.02011694,-117.9798055,116
Mojave,2,Barstow_2,35.02011875,-117.9797574,117
Mojave,2,Barstow_2,35.0200933,-117.979857,118
Mojave,2,Barstow_2,35.02007713,-117.9798122,119
Mojave,2,Barstow_2,35.02004812,-117.9798752,120
Mojave,2,Barstow_2,35.0200511,-117.9800096,121
Mojave,2,Barstow_2,35.02003808,-117.9798441,122
Mojave,2,Barstow_2,35.0200595,-117.9797554,123
Mojave,2,Barstow_2,35.02010998,-117.9804884,124
Mojave,2,Barstow_2,35.02011293,-117.9804382,125
Mojave,2,Barstow_2,35.02007747,-117.9804258,126
Mojave,2,Barstow_2,35.02005457,-117.980476,127
Mojave,2,Barstow_2,35.02004251,-117.9804547,128
Mojave,2,Barstow_2,35.02004255,-117.9804016,129
Mojave,2,Barstow_2,35.0200582,-117.9803472,130
Mojave,2,Barstow_2,35.02001874,-117.9805092,131
Mojave,2,Barstow_2,35.02001206,-117.9805307,132
Mojave,2,Barstow_2,35.01999771,-117.9804218,133
Mojave,2,Barstow_2,35.02004604,-117.9803104,134
Mojave,2,Barstow_2,35.01998097,-117.9804562,135
Mojave,2,Barstow_2,35.01995186,-117.980488,136
Mojave,2,Barstow_2,35.01993594,-117.9804244,137
Mojave,2,Barstow_2,35.01991935,-117.9804763,138
Mojave,2,Barstow_2,35.02003402,-117.9803274,139
Mojave,2,Barstow_2,35.02006532,-117.9802058,140
Mojave,2,Barstow_2,35.02002946,-117.9802323,141
Mojave,2,Barstow_2,35.02000609,-117.9803118,142
Mojave,2,Barstow_2,35.02002771,-117.9801547,143
Mojave,2,Barstow_2,35.01998288,-117.9803632,144
Mojave,2,Barstow_2,35.01994588,-117.9803505,145
Mojave,2,Barstow_2,35.01997357,-117.9802513,146
Mojave,2,Barstow_2,35.01990814,-117.9803441,147
Mojave,2,Barstow_2,35.01990374,-117.9804118,148
Mojave,2,Barstow_2,35.02001963,-117.9801938,149
Mojave,2,Barstow_2,35.019994,-117.9801697,150
Mojave,2,Barstow_2,35.01997002,-117.9802028,151
Mojave,2,Barstow_2,35.01992026,-117.9802371,152
Mojave,2,Barstow_2,35.01997268,-117.9801408,153
Mojave,2,Barstow_2,35.01993924,-117.9801914,154
Mojave,2,Barstow_2,35.02005224,-117.9800835,155
Mojave,2,Barstow_2,35.02003027,-117.980035,156
Mojave,2,Barstow_2,35.02000576,-117.9800541,157
Mojave,2,Barstow_2,35.02004556,-117.9799794,158
Mojave,2,Barstow_2,35.02002008,-117.979948,159
Mojave,2,Barstow_2,35.01996605,-117.9800707,160
Mojave,2,Barstow_2,35.01992314,-117.98032,161
Mojave,2,Barstow_2,35.0199457,-117.9801326,162
Mojave,2,Barstow_2,35.01998277,-117.9799961,163
Mojave,2,Barstow_2,35.02004646,-117.979682,164
Mojave,2,Barstow_2,35.0200321,-117.979729,165
Mojave,2,Barstow_2,35.02002377,-117.9797793,166
Mojave,2,Barstow_2,35.02000823,-117.9797422,167
Mojave,2,Barstow_2,35.0199838,-117.9797133,168
Mojave,2,Barstow_2,35.01997657,-117.9798795,169
Mojave,2,Barstow_2,35.01997569,-117.9798166,170
Mojave,2,Barstow_2,35.01994692,-117.9798509,171
Mojave,2,Barstow_2,35.01998299,-117.9797923,172
Mojave,2,Barstow_2,35.0199155,-117.9798521,173
Mojave,2,Barstow_2,35.01998038,-117.9797474,174
Mojave,2,Barstow_2,35.01996187,-117.9798075,175
Mojave,2,Barstow_2,35.01996748,-117.9797576,176
Mojave,2,Barstow_2,35.01994389,-117.9798031,177
Mojave,2,Barstow_2,35.01993257,-117.9797907,178
Mojave,2,Barstow_2,35.01995456,-117.9797487,179
Mojave,2,Barstow_2,35.01993637,-117.9797523,180
Mojave,2,Barstow_2,35.02000253,-117.9796691,181
Mojave,2,Barstow_2,35.019905,-117.9797875,182
Mojave,2,Barstow_2,35.01995262,-117.9797179,183
